movie_id,title,tags1
597,Titanic,84 years later a 101yearold woman named rose dewitt bukater tells the story to her granddaughter lizzy calvert brock lovett lewis bodine bobby buell and anatoly mikailavich on the keldysh about her life set in april 10th 1912 on a ship called titanic when young rose boards the departing ship with the upperclass passengers and her mother ruth dewitt bukater and her fianc caledon hockley meanwhile a drifter and artist named jack dawson and his best friend fabrizio de rossi win thirdclass tickets to the ship in a game and she explains the whole story from departure until the death of titanic on its first and last voyage april 15th 1912 at 220 in the morning katewinslet leonardodicaprio francesfisher billyzane kathybates gloriastuart billpaxton bernardhill davidwarner victorgarber jonathanhyde suzyamis lewisabernathy nicholascascone dannynucci jasonbarry lewpalter ericbraeden bernardfox ewanstewart ioangruffudd jonnyphillips edwardfletcher scottganderson martineast gregorycooke alexandreaowens sethadkins michaelensign anatolymsagalevitch martinhub marklindsaychapman richardgraham paulbrightwell rondonachie charlottechatton fanniebrett jenettegoldstein camillaoverbyeroos lindakerns amygaipa martinjarvis rosalindayres rochellerose jonathanevansjones brianwalsh rockytaylor craigkelly liamtuohy simoncrane jameslancaster elsaraven reecepthompsoniii laramielandis markrafaeltruitt johnwalcutt terryforrestal dereklea richardashton seannepita brendanconnolly davidcronnelly garthwilton richardfox nickmeaney kevinowers markcapri marccass paulherbert emmettjames chrisbyrne oliverpage jamesgarrett erikholland erikholland jarikinnunen andersfalk barrydennen vernurich rebeccaklingler triciaoneil kathleensdunn romeofrancis mandanamarino vanling bjrnolsen danpettersson shayduffin gregellis dianamorgan krisandersson bobbiebates aaronjamescash annefletcher edmondalanforsyth andiehicks scotthislop stanmazin lisaratzin julenerenee brianbaines elliebensinger alexandraboyd mikebutters jamescameron brunocampolo chriscragnotti kevyncurrie kevindelanoy thomasfiss griffinhowell seanhowse tonykenny bretaaronknower georgekostyiii georgekostyjr geoffreyckosty gregorycharleskosty seanlawlor johnleonhardt miguelalomelin donlynch johnnymartin ryanmcclurkin meghanmcleod mikeoneal julianoros philparlapiano judyprestininzi stevenquale oliviarosewood johnslade stephenwolfesmith rgerntrowbridge franciscovldez luciezolcerova jamescameron drama romance thriller shipwreck iceberg ship panic titanic oceanliner epic richwomanpoorman love disaster tragiclove classdifferences imax starcrossedlovers steerage salvage richsnob 3d 1910s
271110,Captain America: Civil War,following the events of age of ultron the collective governments of the world pass an act designed to regulate all superhuman activity this polarizes opinion amongst the avengers causing two factions to side with iron man or captain america which causes an epic battle between former allies chrisevans robertdowneyjr scarlettjohansson sebastianstan anthonymackie doncheadle jeremyrenner chadwickboseman paulbettany elizabetholsen paulrudd emilyvancamp tomholland frankgrillo williamhurt danielbrhl johnslattery kerrycondon martinfreeman marisatomei johnkani hopedavis genefarber florencekasumba alfrewoodard jimrash stanlee joerusso damionpoitier michaelacook laughtonparchment jacksonspidell yilong heidimoneymaker aarontoney caleschultz annrusso cornelljohn svenhnig joshuapeck brentmcgee besatrazemis blairjasin olibigalke rafaelbanasik daviddevries johncurran katieamess austinsanders brettgentile matthewanderson andrewbotchwey chasebradfield ernestcharles hendrickscoates ethancondon shendynes nathanielellis jariahferguson evanffrench justinfreeman ralphaelgrandpierre juliangrimes aaronhayes austinhooper amirijones mylesjoseph stephenlewis jacobludwick dmahreimcrae ashwinmudaliar eliollinger parkerpape danielparada jonahruffin darrylsampson cameronsardone stanleysellers milesselles jacobsung cadenwilkinson kimscar jessicawalthergabory beniaminobrogi silvinabuchbauer henryamadi ugochukwuani michaelanthonyrogers umarkhan davidbrown guyfernandez sophiarusso ameliamorck juliannaguill surelyalvelo brianschaeffer kevinlarosajr alcerullo frdricnorth raysahetapy anthonyrusso adventure action sciencefiction civilwar war marvelcomic sequel superhero basedoncomicbook imax aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d
44833,Battleship,when mankind beams a radio signal into space a reply comes from planet g in the form of several alien crafts that splash down in the waters off hawaii lieutenant alex hopper is a weapons officer assigned to the uss john paul jones part of an international naval coalition which becomes the worlds last hope for survival as they engage the hostile alien force of unimaginable strength while taking on the invaders hopper must also try to live up to the potential his brother and his fiances father admiral shane expect of him taylorkitsch alexanderskarsgrd rihanna brooklyndecker tadanobuasano liamneeson gregorydgadson hamishlinklater jesseplemons johntui jerryferrara davidjensen peterberg adamgodley ricomcclinton jojiyoshida stephenbishop austinnaulty jamesrawlings dustinjreno rickhoffman garygrubbs ramimalek petermacnicol louislombardi jordankirkwood dougpenty carsonaune joshpence lloydpitts michellearthur nataliacastellanos leniito jackiejohnson kerrycahill normanvincentmclafferty dantejimenez davenarce ralphrichardson biuncalove kylerussellclements yutakatakeuchi johnaweaver danejustman drewrausch billstinchcomb peterberg thriller action adventure sciencefiction fight usnavy mindreading hongkong soccer scientist fictionalwar naval armada battleship navalcombat jdsmyoko lostcommunication taser buoy communicationsexpert jointchiefsofstaff crashlanding jetfighterpilot navylieutenant permissiontomarry ussjohnpauljones basedonboardgame aftercreditsstinger mightymo ussmissouri
135397,Jurassic World,twentytwo years after the events of jurassic park isla nublar now features a fully functioning dinosaur theme park jurassic world as originally envisioned by john hammond chrispratt brycedallashoward irrfankhan vincentdonofrio nickrobinson tysimpkins jakejohnson omarsy bdwong judygreer laurenlapkus briantee katiemcgrath andybuckley ericedelstein jimmyfallon jamesdumont mattburke annatalakkottur colintrevorrow courtneyjclark kellywashington matthewcardarople chadrandall yvonneangulo chloeperrin erikaerica tiffanyforest colintrevorrow action adventure sciencefiction thriller monster dna tyrannosaurusrex velociraptor island sequel suspense disaster escape dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror
37724,Skyfall,when bonds latest assignment goes gravely wrong and agents around the world are exposed mi6 is attacked forcing m to relocate the agency these events cause her authority and position to be challenged by gareth mallory the new chairman of the intelligence and security committee with mi6 now compromised from both inside and out m is left with one ally she can trust bond 007 takes to the shadows  aided only by field agent eve  following a trail to the mysterious silva whose lethal and hidden motives have yet to reveal themselves danielcraig judidench javierbardem ralphfiennes naomieharris brnicemarlohe albertfinney benwhishaw rorykinnear olarapace helenmccrory nicholaswoodeson billbuckhurst elizedutoit ianbonar toniasotiropoulou wolfblitzer jenshultn anthonyodonnell jocameronbrown peterbasham benloydholmes orionlee yennischeung sammendes action adventure thriller spy secretagent sociopath killer artgallery britishsecretservice istanbulturkey imax uzi boobytrap impersonatingapoliceofficer macao
558,Spider-Man 2,peter parker is going through a major identity crisis burned out from being spiderman he decides to shelve his superhero alter ego which leaves the city suffering in the wake of carnage left by the evil doc ock in the meantime parker still cant act on his feelings for mary jane watson a girl hes loved since childhood tobeymaguire kirstendunst jamesfranco alfredmolina rosemaryharris donnamurphy jksimmons danielgillies dylanbaker willemdafoe mageinatovah brucecampbell stanlee scottspiegel joelmchale halsparks donnellrawlings emilydeschanel elizabethbanks danieldaekim aasifmandvi joeydiaz vanessaferlito joybryant johnlandis phillamarr greggedelman tedraimi cliffrobertson elyabaskin billnunn brentbriscoe christineestabrook johnpaxton joannebaron petermcrobbie louislombardi marcjohnjefferies reeddiamond brendanpatrickconnor dancallahan susiepark briannabrown tomcarey danhicks timothypatrickquill tonycampisi mollycheek kellyconnell roshonfegan taylorgilbert timothyjerome elysedinh billerogers annebetancourt triciapeters timstorms billcalvert peterallas chloedykstra juliamax calvindean frankbonsangue andremjohnson petercincotti peytonlist spencerlist troymetcalf scottross bonniesomerville wesleyvolcy louvolpe davidboston garrettwarren michaelarthur cindycheung samraimi action adventure fantasy dualidentity loveofoneslife pizzaboy marvelcomic sequel superhero doctor scientist tentacle death supervillain
68721,Iron Man 3,when tony starks world is torn apart by a formidable terrorist called the mandarin he starts an odyssey of rebuilding and retribution robertdowneyjr gwynethpaltrow doncheadle guypearce rebeccahall jonfavreau benkingsley jamesbadgedale stephanieszostak paulbettany williamsadler daledickey tysimpkins miguelferrer wangxueqi shauntoub matthewsterlingnye patkiernan joshelliott meganhenderson thomasroberts billmaher joanrivers georgekotsiopoulos brontedesposito noahvisconti ashleyhamilton brookejaynetaylor kimdean glennfoster anthonyreynolds kendrickcross tomclark brianschaeffer johneddins spencergarrett rockeydickeyjr drewmichaelhershner sarahburkhardt janbroberg andrewlauer natebynum andrewlander tomvirtue roymccrerey serdarkalsin demetroishodges bobbytisdale yvonnezima stanlee adampally jamesrackley cullenmoss jakedewitt rebeccamader kevinarnold juancbofill davidbuglione adamlytle paulandrewoconnor philortiz gwendalynbarker stevewilder lucianafaulhaber karinaflorez mikemassa markkubr sifuericoram naomiparshin aureliariley johannayunda wesleythompson jennaortega tcanyachonkeya chadkurtz caljohnson coreyhawkins lindenashby sarahfarooqui salabaker kialbutler nickbrandon danbrown fernandochien ilramchoi brycencounts kianteelam danefarwell markfichera colinfollenweider ajafrary markginther adriangonzalez denniskeiffer samuelle taramacken williammorts jadequon jcrobaina markosrounthwaite philipjsilvera briansimpson markaaronwagner chrisgethard nickwnicholson markruffalo bridgerzadina shaneblack action adventure sciencefiction terrorist waronterror tennessee malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse mandarin 3d warmachine ironpatriot extremis
12155,Alice in Wonderland,alice an unpretentious and individual 19yearold is betrothed to a dunce of an english nobleman at her engagement party she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit arriving in a strange and surreal place called underland she finds herself in a world that resembles the nightmares she had as a child filled with talking animals villainous queens and knights and frumious bandersnatches alice realizes that she is there for a reason  to conquer the horrific jabberwocky and restore the rightful queen to her throne miawasikowska johnnydepp annehathaway helenabonhamcarter crispinglover martoncsokas lindsayduncan mattlucas geraldinejames timpigottsmith leobill francesdelatour michaelsheen alanrickman christopherlee stephenfry timothyspall paulwhitehouse barbarawindsor michaelgough imeldastaunton eleanortomlinson jemmapowell eleanorgecks rebeccacrookshank hollyhawkins lucydavenport joelswetow jessicaoyelowo ethancohn chrisgrabher bonnieparker simonesault dalemercer cortneypalm timburton family fantasy adventure basedonnovel fictionalplace queen fantasy aliceinwonderland fantasyworld 3d
36668,X-Men: The Last Stand,when a cure is found to treat mutations lines are drawn amongst the xmen and the brotherhood a band of powerful mutants organized under xaviers former ally magneto hughjackman halleberry ianmckellen patrickstewart famkejanssen annapaquin kelseygrammer shawnashmore aaronstanford ellenpage rebeccaromijn jamesmarsden vinniejones benfoster danielcudmore daniaramirez cameronbright kenleung ericdane omahyramota meilingmelanon keawong shaunakain michaelmurphy shohrehaghdashloo josefsommer billduke haleyramm caydenboyd stanlee alexferris oliviawilliams brettratner adventure action sciencefiction thriller mutant marvelcomic basedoncomicbook superhuman beast cyclops aftercreditsstinger
62211,Monsters University,a look at the relationship between mike and sulley during their days at monsters university  when they werent necessarily the best of friends billycrystal johngoodman stevebuscemi helenmirren noahjohnston petersohn joelmurray seanhayes davefoley charlieday alfredmolina tylerlabine nathanfillion aubreyplaza bobbymoynihan juliasweeney bonniehunt johnkrasinski billhader bethbehrs bobpeterson johnratzenberger frankoz avaacres danscanlon animation family monster dormitory games animation bestfriend university scary aftercreditsstinger
8373,Transformers: Revenge of the Fallen,sam witwicky leaves the autobots behind for a normal life but when his mind is filled with cryptic symbols the decepticons target him and he is dragged back into the transformers war shialabeouf meganfox joshduhamel rainnwilson tyresegibson johnturturro kevindunn juliewhite ramnrodrguez isabellucas glennmorshower hugoweaving marcevanjackson petercullen arnoldchun katielowes markryan renowilson jessharnell robertfoxworth andrsogliuzzo greygriffin tonytodd charlieadler frankwelker tomkenny calvinwimmer johndicrosta michaelyork kevinmichaelrichardson robinatkindownes johnericbentley americaolivo michaelpapajohn andrewhoward matthewmarsden deeproy michaelbay sciencefiction action adventure egypt sun chaos symbol artifact transformers tank robot imax duringcreditsstinger
